,names,cluster
1022,aid1988_description.txt,3
1023,aid2251_description.txt,1
1024,aid1190_description.txt,3
1025,aid2434_description.txt,0
1026,aid2217_description.txt,3
1027,aid887_description.txt,3
1028,aid1782_description.txt,3
1029,aid2520_description.txt,1
1030,aid1423_description.txt,3
1031,aid2777_description.txt,1
1032,aid232_description.txt,4
1033,aid663_description.txt,2
1034,aid2654_description.txt,3
1035,aid2643_description.txt,3
1036,aid1142_description.txt,3
1037,aid703_description.txt,3
1038,aid987_description.txt,2
1039,aid1391_description.txt,3
1040,aid762_description.txt,1
1041,aid1517_description.txt,3
1042,aid2447_description.txt,1
1043,aid848_description.txt,3
1044,aid2076_description.txt,3
1045,aid2097_description.txt,3
1046,aid595_description.txt,3
1047,aid1566_description.txt,3
1048,aid1054_description.txt,3
1049,aid2353_description.txt,3
1050,aid1791_description.txt,1
1051,aid1923_description.txt,0
1052,aid2459_description.txt,3
1053,aid1625_description.txt,3
1054,aid872_description.txt,1
1055,aid572_description.txt,3
1056,aid439_description.txt,1
1057,aid2136_description.txt,1
1058,aid1386_description.txt,3
1059,aid1013_description.txt,3
1060,aid2064_description.txt,3
1061,aid2150_description.txt,3
1062,aid1131_description.txt,3
1063,aid2729_description.txt,3
1064,aid1629_description.txt,3
1065,aid2248_description.txt,3
1066,index.html?C=S;O=D,3
1067,aid1516_description.txt,1
1068,aid2546_description.txt,3
1069,aid1174_description.txt,3
1070,index.html?C=S;O=A,3
1071,aid2272_description.txt,3
1072,aid2308_description.txt,3
1073,aid1170_description.txt,3
1074,aid1108_description.txt,3
1075,aid1556_description.txt,1
1076,aid1343_description.txt,3
1077,aid429_description.txt,3
1078,aid1430_description.txt,3
1079,aid69_description.txt,5
1080,aid119_description.txt,5
1081,aid1921_description.txt,0
1082,aid165_description.txt,4
1083,aid1737_description.txt,0
1084,aid1070_description.txt,3
1085,aid1051_description.txt,1
1086,aid2423_description.txt,3
1087,aid1877_description.txt,3
1088,aid1480_description.txt,3
1089,aid888_description.txt,3
1090,aid1697_description.txt,1
1091,aid1235_description.txt,3
1092,aid517_description.txt,3
1093,aid2650_description.txt,3
1094,aid1451_description.txt,3
1095,aid526_description.txt,3
1096,aid421_description.txt,2
1097,aid1340_description.txt,3
1098,aid1869_description.txt,3
1099,aid403_description.txt,3
1100,aid825_description.txt,3
1101,aid519_description.txt,1
1102,aid706_description.txt,3
1103,aid1287_description.txt,3
1104,aid2726_description.txt,3
1105,aid2246_description.txt,1
1106,aid462_description.txt,3
1107,aid809_description.txt,3
1108,aid830_description.txt,3
1109,aid1120_description.txt,3
1110,aid2558_description.txt,3
1111,aid2604_description.txt,3
1112,aid1738_description.txt,0
1113,aid1121_description.txt,3
1114,aid1383_description.txt,3
1115,aid2534_description.txt,3
1116,aid1258_description.txt,3
1117,aid1378_description.txt,3
1118,aid2672_description.txt,3
1119,aid1549_description.txt,3
1120,aid700_description.txt,3
1121,aid1337_description.txt,3
1122,aid433_description.txt,2
1123,aid1769_description.txt,3
1124,aid1651_description.txt,1
1125,aid1813_description.txt,3
1126,aid1888_description.txt,3
1127,aid2797_description.txt,1
1128,aid1596_description.txt,3
1129,aid1257_description.txt,1
1130,aid2666_description.txt,3
1131,aid1533_description.txt,3
1132,aid1402_description.txt,1
1133,aid837_description.txt,3
1134,aid1346_description.txt,3
1135,aid1034_description.txt,3
1136,aid2171_description.txt,3
1137,aid2557_description.txt,3
1138,aid1907_description.txt,3
1139,aid1915_description.txt,3
1140,aid498_description.txt,3
1141,aid1810_description.txt,1
1142,aid631_description.txt,1
1143,aid1618_description.txt,3
1144,aid2078_description.txt,3
1145,aid676_description.txt,3
1146,aid1939_description.txt,0
1147,aid1088_description.txt,3
1148,aid129_description.txt,5
1149,aid97_description.txt,5
1150,aid1567_description.txt,1
1151,aid1217_description.txt,3
1152,aid363_description.txt,3
1153,aid1899_description.txt,3
1154,aid431_description.txt,3
1155,aid2441_description.txt,3
1156,aid2431_description.txt,3
1157,aid646_description.txt,0
1158,aid1659_description.txt,3
1159,aid1751_description.txt,3
1160,aid1984_description.txt,3
1161,aid1635_description.txt,3
1162,aid432_description.txt,3
1163,aid1975_description.txt,3
1164,aid1908_description.txt,3
1165,aid1930_description.txt,0
1166,aid1037_description.txt,3
1167,aid1639_description.txt,3
1168,aid2103_description.txt,3
1169,aid1395_description.txt,3
1170,aid1673_description.txt,3
1171,aid2390_description.txt,3
1172,aid1655_description.txt,3
1173,aid1237_description.txt,1
1174,aid1856_description.txt,1
1175,aid1017_description.txt,3
1176,aid1580_description.txt,3
1177,aid2188_description.txt,0
1178,aid2806_description.txt,3
1179,aid1006_description.txt,3
1180,aid720_description.txt,1
1181,aid1698_description.txt,1
1182,aid2580_description.txt,1
1183,aid1520_description.txt,3
1184,aid1412_description.txt,3
1185,aid357_description.txt,3
1186,aid734_description.txt,3
1187,aid1280_description.txt,3
1188,aid2099_description.txt,3
1189,aid298_description.txt,4
1190,aid865_description.txt,1
1191,aid933_description.txt,1
1192,aid2270_description.txt,3
1193,aid2560_description.txt,3
1194,aid49_description.txt,5
1195,aid1304_description.txt,1
1196,aid1650_description.txt,3
1197,aid1578_description.txt,3
1198,aid1886_description.txt,3
1199,aid523_description.txt,3
1200,aid1699_description.txt,3
1201,aid2013_description.txt,1
1202,aid808_description.txt,3
1203,aid1299_description.txt,3
1204,aid513_description.txt,3
1205,aid1815_description.txt,3
1206,aid2716_description.txt,3
1207,aid1410_description.txt,3
1208,aid1349_description.txt,3
1209,aid2320_description.txt,3
1210,aid546_description.txt,2
1211,aid2766_description.txt,1
1212,aid2091_description.txt,3
1213,aid924_description.txt,3
1214,aid192_description.txt,4
1215,aid2323_description.txt,3
1216,aid2079_description.txt,1
1217,aid2782_description.txt,3
1218,aid1358_description.txt,3
1219,aid1938_description.txt,0
1220,aid1132_description.txt,3
1221,aid1841_description.txt,3
1222,aid742_description.txt,3
1223,aid202_description.txt,4
1224,aid153_description.txt,4
1225,aid541_description.txt,2
1226,aid2172_description.txt,3
1227,aid1064_description.txt,3
1228,aid1575_description.txt,3
1229,aid1443_description.txt,3
1230,aid2827_description.txt,3
1231,aid1693_description.txt,3
1232,aid2269_description.txt,3
1233,aid2049_description.txt,3
1234,aid1583_description.txt,3
1235,aid982_description.txt,2
1236,aid2688_description.txt,3
1237,aid1744_description.txt,0
1238,aid2638_description.txt,3
1239,aid1348_description.txt,3
1240,aid2661_description.txt,3
1241,aid1574_description.txt,3
1242,aid921_description.txt,2
1243,aid2408_description.txt,3
1244,aid1997_description.txt,3
1245,aid326_description.txt,4
1246,aid2807_description.txt,0
1247,aid1363_description.txt,1
1248,aid757_description.txt,3
1249,aid667_description.txt,2
1250,aid1995_description.txt,3
1251,aid1394_description.txt,3
1252,aid1123_description.txt,3
1253,aid1820_description.txt,1
1254,aid1234_description.txt,3
1255,aid2455_description.txt,1
1256,aid1338_description.txt,3
1257,aid1756_description.txt,3
1258,aid2544_description.txt,3
1259,aid1244_description.txt,3
1260,aid1450_description.txt,3
1261,aid940_description.txt,0
1262,aid1836_description.txt,3
1263,aid1215_description.txt,3
1264,aid1290_description.txt,3
1265,aid1305_description.txt,3
1266,aid1003_description.txt,3
1267,aid286_description.txt,4
1268,aid1943_description.txt,3
1269,aid386_description.txt,3
1270,aid2403_description.txt,3
1271,aid1705_description.txt,3
1272,aid1992_description.txt,3
1273,aid2198_description.txt,0
1274,aid1598_description.txt,3
1275,aid262_description.txt,4
1276,aid2185_description.txt,0
1277,aid2133_description.txt,1
1278,aid282_description.txt,4
1279,aid2629_description.txt,3
1280,aid1956_description.txt,3
1281,aid1436_description.txt,3
1282,aid1573_description.txt,1
1283,aid503_description.txt,3
1284,aid1334_description.txt,3
1285,aid2772_description.txt,3
1286,aid1918_description.txt,3
1287,aid775_description.txt,3
1288,aid829_description.txt,3
1289,aid113_description.txt,5
1290,aid1048_description.txt,1
1291,aid2045_description.txt,3
1292,aid715_description.txt,3
1293,aid686_description.txt,3
1294,aid2391_description.txt,3
1295,aid338_description.txt,4
1296,aid2796_description.txt,1
1297,aid2787_description.txt,3
1298,aid1829_description.txt,3
1299,aid1754_description.txt,3
1300,aid2317_description.txt,1
1301,aid1322_description.txt,3
1302,aid2576_description.txt,3
1303,aid1727_description.txt,3
1304,aid955_description.txt,2
1305,aid469_description.txt,3
1306,aid1963_description.txt,3
1307,aid2206_description.txt,0
1308,aid750_description.txt,3
1309,aid1470_description.txt,0
1310,aid2279_description.txt,3
1311,aid1274_description.txt,3
1312,aid1928_description.txt,0
1313,aid717_description.txt,3
1314,aid137_description.txt,5
1315,aid1104_description.txt,3
1316,aid685_description.txt,3
1317,aid1990_description.txt,3
1318,aid1519_description.txt,3
1319,aid1607_description.txt,3
1320,aid1246_description.txt,3
1321,aid1375_description.txt,3
1322,aid561_description.txt,1
1323,aid1591_description.txt,3
1324,aid508_description.txt,3
1325,aid2778_description.txt,3
1326,aid2603_description.txt,3
1327,aid2742_description.txt,3
1328,aid929_description.txt,3
1329,aid716_description.txt,3
1330,aid1025_description.txt,3
1331,aid422_description.txt,3
1332,aid1341_description.txt,3
1333,aid43_description.txt,5
1334,aid1098_description.txt,3
1335,aid2179_description.txt,0
1336,aid1069_description.txt,3
1337,aid81_description.txt,5
1338,aid693_description.txt,3
1339,aid1353_description.txt,3
1340,aid1809_description.txt,1
1341,aid1947_description.txt,3
1342,aid2148_description.txt,1
1343,aid1966_description.txt,3
1344,aid614_description.txt,3
1345,aid1211_description.txt,1
1346,aid2147_description.txt,3
1347,aid644_description.txt,3
1348,aid1993_description.txt,3
1349,aid351_description.txt,3
1350,aid2548_description.txt,3
1351,aid1089_description.txt,3
1352,aid2651_description.txt,0
1353,aid860_description.txt,0
1354,aid65_description.txt,5
1355,aid1139_description.txt,3
1356,aid1875_description.txt,3
1357,aid873_description.txt,3
1358,aid1266_description.txt,3
1359,aid1624_description.txt,3
1360,aid1610_description.txt,3
1361,aid991_description.txt,3
1362,aid1374_description.txt,3
1363,aid874_description.txt,1
1364,aid2093_description.txt,3
1365,aid2036_description.txt,3
1366,aid2307_description.txt,3
1367,aid1680_description.txt,3
1368,aid2508_description.txt,3
1369,aid1495_description.txt,3
1370,aid1238_description.txt,1
1371,aid1039_description.txt,3
1372,aid725_description.txt,1
1373,aid103_description.txt,5
1374,aid2572_description.txt,3
1375,aid1971_description.txt,3
1376,aid2605_description.txt,3
1377,aid1485_description.txt,1
1378,aid1847_description.txt,3
1379,aid524_description.txt,3
1380,aid1059_description.txt,3
1381,aid57_description.txt,5
1382,aid2042_description.txt,3
1383,aid2785_description.txt,3
1384,aid304_description.txt,4
1385,aid883_description.txt,3
1386,aid1905_description.txt,3
1387,aid1041_description.txt,3
1388,aid1589_description.txt,3
1389,aid444_description.txt,3
1390,aid1475_description.txt,3
1391,aid2278_description.txt,3
1392,aid821_description.txt,3
1393,aid387_description.txt,3
1394,aid2158_description.txt,3
1395,aid662_description.txt,3
1396,aid707_description.txt,3
1397,aid2404_description.txt,3
1398,aid2025_description.txt,3
1399,aid2448_description.txt,1
1400,aid2562_description.txt,3
1401,aid2304_description.txt,3
1402,aid608_description.txt,3
1403,aid461_description.txt,3
1404,aid2087_description.txt,3
1405,aid1012_description.txt,3
1406,aid2715_description.txt,1
1407,aid2051_description.txt,3
1408,aid1342_description.txt,3
1409,aid2582_description.txt,3
1410,aid2151_description.txt,3
1411,aid1414_description.txt,3
1412,aid1864_description.txt,3
1413,aid509_description.txt,3
1414,aid5_description.txt,5
1415,aid2776_description.txt,1
1416,aid2537_description.txt,3
1417,aid1994_description.txt,3
1418,aid21_description.txt,5
1419,aid1824_description.txt,3
1420,aid73_description.txt,5
1421,aid1838_description.txt,3
1422,aid2585_description.txt,3
1423,aid1152_description.txt,3
1424,aid2155_description.txt,3
1425,aid1179_description.txt,3
1426,aid958_description.txt,3
1427,aid1232_description.txt,1
1428,aid1397_description.txt,3
1429,aid709_description.txt,3
1430,aid1642_description.txt,3
1431,aid2011_description.txt,3
1432,aid1205_description.txt,3
1433,aid2034_description.txt,3
1434,aid2292_description.txt,3
1435,aid2754_description.txt,1
1436,aid1552_description.txt,3
1437,aid1247_description.txt,3
1438,aid2312_description.txt,3
1439,aid2618_description.txt,3
1440,aid375_description.txt,3
1441,aid2108_description.txt,3
1442,aid2242_description.txt,3
1443,aid1616_description.txt,3
1444,aid2039_description.txt,3
1445,aid2058_description.txt,1
1446,aid981_description.txt,2
1447,aid1796_description.txt,3
1448,aid1778_description.txt,1
1449,aid1522_description.txt,3
1450,aid1675_description.txt,1
1451,aid1686_description.txt,1
1452,aid107_description.txt,5
1453,aid1494_description.txt,3
1454,aid1424_description.txt,1
1455,aid2427_description.txt,3
1456,aid2619_description.txt,3
1457,aid2675_description.txt,3
1458,aid1408_description.txt,3
1459,aid1833_description.txt,3
1460,aid2406_description.txt,3
1461,aid2379_description.txt,1
1462,aid2401_description.txt,3
1463,aid1964_description.txt,3
1464,aid1286_description.txt,3
1465,aid1180_description.txt,3
1466,aid1482_description.txt,3
1467,aid1371_description.txt,3
1468,aid2823_description.txt,3
1469,aid2413_description.txt,3
1470,aid571_description.txt,1
1471,aid862_description.txt,3
1472,aid954_description.txt,3
1473,aid1292_description.txt,3
1474,aid502_description.txt,3
1475,aid845_description.txt,3
1476,aid1481_description.txt,3
1477,aid2130_description.txt,3
1478,aid402_description.txt,3
1479,aid1377_description.txt,3
1480,aid697_description.txt,3
1481,aid2456_description.txt,3
1482,aid478_description.txt,3
1483,aid1958_description.txt,3
1484,aid2795_description.txt,3
1485,aid807_description.txt,3
1486,aid1177_description.txt,3
1487,aid1448_description.txt,1
1488,aid1732_description.txt,3
1489,aid1317_description.txt,3
1490,aid2755_description.txt,1
1491,aid1666_description.txt,3
1492,aid51_description.txt,5
1493,aid2626_description.txt,0
1494,aid2813_description.txt,3
1495,aid645_description.txt,3
1496,aid2252_description.txt,3
1497,aid228_description.txt,4
1498,aid596_description.txt,3
1499,aid1411_description.txt,3
1500,aid1652_description.txt,3
1501,aid2845_description.txt,1
1502,aid1100_description.txt,3
1503,aid143_description.txt,5
1504,aid1309_description.txt,3
1505,aid1950_description.txt,3
1506,aid364_description.txt,3
1507,aid661_description.txt,2
1508,aid1251_description.txt,3
1509,aid950_description.txt,3
1510,aid1883_description.txt,3
1511,aid1032_description.txt,1
1512,aid200_description.txt,4
1513,aid975_description.txt,2
1514,aid2392_description.txt,3
1515,aid2256_description.txt,1
1516,aid551_description.txt,3
1517,aid1913_description.txt,3
1518,aid1821_description.txt,1
1519,index.html?C=M;O=D,3
1520,aid2237_description.txt,1
1521,aid2181_description.txt,0
1522,aid1359_description.txt,1
1523,aid2124_description.txt,3
1524,aid2191_description.txt,0
1525,aid1902_description.txt,3
1526,aid2070_description.txt,3
1527,aid1162_description.txt,3
1528,aid1626_description.txt,3
1529,aid1736_description.txt,0
1530,aid2445_description.txt,1
1531,aid1233_description.txt,3
1532,aid2207_description.txt,1
1533,aid579_description.txt,3
1534,aid2551_description.txt,3
1535,aid780_description.txt,3
1536,aid1868_description.txt,3
1537,aid552_description.txt,3
1538,aid2247_description.txt,1
1539,aid2501_description.txt,3
1540,aid1044_description.txt,1
1541,aid332_description.txt,4
1542,aid2680_description.txt,3
1543,aid448_description.txt,3
1544,aid2102_description.txt,3
1545,aid1746_description.txt,3
1546,aid1968_description.txt,3
1547,aid694_description.txt,1
1548,aid1948_description.txt,3
1549,aid1311_description.txt,3
1550,aid643_description.txt,0
1551,aid1447_description.txt,3
1552,aid2305_description.txt,3
1553,aid1405_description.txt,3
1554,aid2109_description.txt,3
1555,aid1101_description.txt,3
1556,aid397_description.txt,3
1557,aid1125_description.txt,3
1558,aid1188_description.txt,3
1559,aid965_description.txt,2
1560,aid1050_description.txt,1
1561,aid660_description.txt,2
1562,aid867_description.txt,1
1563,aid652_description.txt,3
1564,aid2701_description.txt,3
1565,aid2221_description.txt,3
1566,aid605_description.txt,3
1567,aid1848_description.txt,3
1568,aid1109_description.txt,3
1569,aid609_description.txt,3
1570,aid2259_description.txt,1
1571,aid468_description.txt,1
1572,index.html?C=N;O=D,3
1573,aid1678_description.txt,3
1574,aid1797_description.txt,3
1575,aid521_description.txt,3
1576,aid2032_description.txt,3
1577,aid2055_description.txt,3
1578,aid1250_description.txt,3
1579,aid399_description.txt,3
1580,aid789_description.txt,3
1581,aid1690_description.txt,3
1582,aid449_description.txt,1
1583,aid911_description.txt,3
1584,aid1763_description.txt,3
1585,aid1555_description.txt,3
1586,aid1638_description.txt,3
1587,aid1255_description.txt,1
1588,aid2600_description.txt,3
1589,aid1116_description.txt,3
1590,aid2065_description.txt,3
1591,aid2331_description.txt,3
1592,aid771_description.txt,3
1593,aid1325_description.txt,3
1594,aid968_description.txt,2
1595,aid2167_description.txt,3
1596,aid370_description.txt,3
1597,aid1944_description.txt,3
1598,aid2826_description.txt,3
1599,aid1099_description.txt,3
1600,aid414_description.txt,3
1601,aid2681_description.txt,3
1602,aid1761_description.txt,3
1603,aid2098_description.txt,3
1604,aid441_description.txt,1
1605,aid1925_description.txt,1
1606,aid2142_description.txt,1
1607,aid314_description.txt,4
1608,aid759_description.txt,3
1609,aid906_description.txt,2
1610,aid1267_description.txt,3
1611,aid988_description.txt,2
1612,aid501_description.txt,3
1613,aid2433_description.txt,0
1614,aid244_description.txt,4
1615,aid907_description.txt,3
1616,aid1172_description.txt,3
1617,aid1974_description.txt,3
1618,aid527_description.txt,3
1619,aid1265_description.txt,3
1620,aid1799_description.txt,0
1621,aid1199_description.txt,3
1622,aid1911_description.txt,3
1623,aid423_description.txt,3
1624,aid1327_description.txt,3
1625,aid1985_description.txt,3
1626,aid2059_description.txt,3
1627,aid1770_description.txt,3
1628,aid473_description.txt,3
1629,aid1135_description.txt,3
1630,aid2549_description.txt,3
1631,aid689_description.txt,3
1632,aid805_description.txt,1
1633,aid2832_description.txt,3
1634,aid2327_description.txt,3
1635,aid1176_description.txt,3
1636,aid2041_description.txt,3
1637,aid2000_description.txt,3
1638,aid2105_description.txt,3
1639,aid899_description.txt,3
1640,aid949_description.txt,3
1641,aid2817_description.txt,3
1642,aid1703_description.txt,1
1643,aid61_description.txt,5
1644,aid1825_description.txt,3
1645,aid1712_description.txt,3
1646,aid1523_description.txt,1
1647,aid1429_description.txt,1
1648,aid1887_description.txt,3
1649,aid1047_description.txt,3
1650,aid1895_description.txt,3
1651,aid2080_description.txt,3
1652,aid1970_description.txt,3
1653,aid1641_description.txt,3
1654,aid2574_description.txt,3
1655,aid736_description.txt,1
1656,aid1313_description.txt,3
1657,aid1203_description.txt,3
1658,aid458_description.txt,3
1659,aid1951_description.txt,1
1660,aid459_description.txt,3
1661,aid17_description.txt,5
1662,aid2677_description.txt,3
1663,aid1310_description.txt,3
1664,aid482_description.txt,3
1665,aid489_description.txt,3
1666,aid464_description.txt,3
1667,aid2719_description.txt,1
1668,aid979_description.txt,2
1669,aid726_description.txt,1
1670,aid1156_description.txt,3
1671,aid2144_description.txt,3
1672,aid2238_description.txt,3
1673,aid641_description.txt,0
1674,aid1954_description.txt,1
1675,aid1734_description.txt,0
1676,aid880_description.txt,3
1677,aid318_description.txt,4
1678,aid679_description.txt,3
1679,aid250_description.txt,4
1680,aid1400_description.txt,3
1681,aid1547_description.txt,3
1682,aid204_description.txt,4
1683,aid794_description.txt,3
1684,aid1576_description.txt,3
1685,aid2166_description.txt,3
1686,aid1218_description.txt,1
1687,aid1019_description.txt,3
1688,aid903_description.txt,3
1689,aid2244_description.txt,3
1690,aid1931_description.txt,3
1691,aid1033_description.txt,3
1692,aid769_description.txt,3
1693,aid1979_description.txt,3
1694,aid2821_description.txt,3
1695,aid832_description.txt,3
1696,aid1107_description.txt,3
1697,aid1091_description.txt,3
1698,aid843_description.txt,1
1699,aid2165_description.txt,3
1700,aid619_description.txt,3
1701,aid729_description.txt,1
1702,aid1550_description.txt,3
1703,aid1643_description.txt,3
1704,aid1483_description.txt,3
1705,aid1319_description.txt,1
1706,index.html?C=N;O=A,3
1707,aid1906_description.txt,3
1708,aid677_description.txt,0
1709,aid926_description.txt,1
1710,aid1728_description.txt,3
1711,aid455_description.txt,3
1712,aid1723_description.txt,0
1713,aid1115_description.txt,3
1714,aid960_description.txt,2
1715,aid961_description.txt,2
1716,aid1667_description.txt,3
1717,aid1543_description.txt,3
1718,aid141_description.txt,5
1719,aid2569_description.txt,1
1720,aid1808_description.txt,1
1721,aid788_description.txt,3
1722,aid2134_description.txt,3
1723,aid675_description.txt,1
1724,aid2731_description.txt,3
1725,aid593_description.txt,3
1726,aid2156_description.txt,3
1727,aid1843_description.txt,3
1728,aid1959_description.txt,3
1729,aid1998_description.txt,3
1730,aid1081_description.txt,3
1731,aid25_description.txt,5
1732,aid1460_description.txt,3
1733,aid2764_description.txt,1
1734,aid2160_description.txt,3
1735,aid1640_description.txt,3
1736,aid1381_description.txt,3
1737,aid668_description.txt,3
1738,aid1445_description.txt,3
1739,aid372_description.txt,3
1740,aid369_description.txt,3
1741,aid785_description.txt,3
1742,aid827_description.txt,3
1743,aid2173_description.txt,3
1744,aid2571_description.txt,3
1745,aid2516_description.txt,3
1746,aid1823_description.txt,3
1747,aid545_description.txt,2
1748,aid1613_description.txt,3
1749,aid1384_description.txt,3
1750,aid2722_description.txt,3
1751,aid1560_description.txt,3
1752,aid1685_description.txt,3
1753,aid1278_description.txt,1
1754,aid2234_description.txt,3
1755,aid2243_description.txt,3
1756,aid500_description.txt,3
1757,aid1733_description.txt,3
1758,aid348_description.txt,3
1759,aid1946_description.txt,3
1760,aid1890_description.txt,3
1761,aid1672_description.txt,3
1762,aid1102_description.txt,3
1763,aid2765_description.txt,3
1764,aid2126_description.txt,3
1765,aid2057_description.txt,3
1766,aid1850_description.txt,3
1767,aid638_description.txt,3
1768,aid1962_description.txt,3
1769,aid1043_description.txt,3
1770,aid2282_description.txt,3
1771,aid1229_description.txt,3
1772,aid747_description.txt,3
1773,aid260_description.txt,4
1774,aid1529_description.txt,3
1775,aid569_description.txt,3
1776,aid2425_description.txt,0
1777,aid400_description.txt,3
1778,aid1933_description.txt,3
1779,aid1140_description.txt,3
1780,aid1472_description.txt,3
1781,aid95_description.txt,5
1782,aid2583_description.txt,1
1783,aid1223_description.txt,1
1784,aid1020_description.txt,3
1785,aid2100_description.txt,3
1786,aid687_description.txt,3
1787,aid2774_description.txt,3
1788,aid2200_description.txt,3
1789,aid1718_description.txt,0
1790,aid1354_description.txt,3
1791,aid891_description.txt,3
1792,aid216_description.txt,4
1793,aid1444_description.txt,3
1794,aid346_description.txt,3
1795,aid2601_description.txt,1
1796,aid2727_description.txt,3
1797,aid592_description.txt,3
1798,aid476_description.txt,3
1799,aid842_description.txt,3
1800,aid442_description.txt,3
1801,aid722_description.txt,1
1802,aid714_description.txt,3
1803,aid1171_description.txt,3
1804,aid1747_description.txt,3
1805,aid658_description.txt,2
1806,aid379_description.txt,3
1807,aid2232_description.txt,3
1808,aid2046_description.txt,3
1809,aid1882_description.txt,3
1810,aid371_description.txt,3
1811,aid590_description.txt,3
1812,aid2220_description.txt,1
1813,aid723_description.txt,1
1814,aid443_description.txt,3
1815,aid556_description.txt,3
1816,aid1528_description.txt,3
1817,aid847_description.txt,3
1818,aid754_description.txt,3
1819,aid671_description.txt,3
1820,aid1428_description.txt,1
1821,aid978_description.txt,2
1822,aid1118_description.txt,3
1823,aid995_description.txt,3
1824,aid190_description.txt,4
1825,aid1991_description.txt,3
1826,aid2040_description.txt,3
1827,aid690_description.txt,3
1828,aid15_description.txt,5
1829,aid695_description.txt,1
1830,aid801_description.txt,3
1831,aid2295_description.txt,3
1832,aid1468_description.txt,3
1833,aid1967_description.txt,3
1834,aid1136_description.txt,3
1835,aid2300_description.txt,1
1836,aid1014_description.txt,3
1837,aid2705_description.txt,3
1838,aid420_description.txt,3
1839,aid2394_description.txt,3
1840,aid1184_description.txt,3
1841,aid2050_description.txt,3
1842,aid2189_description.txt,1
1843,aid2063_description.txt,3
1844,aid986_description.txt,2
1845,aid2202_description.txt,3
1846,aid1679_description.txt,1
1847,aid765_description.txt,1
1848,aid1845_description.txt,3
1849,aid2428_description.txt,0
1850,aid1242_description.txt,3
1851,aid1600_description.txt,3
1852,aid840_description.txt,3
1853,aid2482_description.txt,1
1854,aid7_description.txt,5
1855,aid2254_description.txt,3
1856,aid246_description.txt,4
1857,aid1138_description.txt,3
1858,aid1288_description.txt,3
1859,aid196_description.txt,4
1860,aid1117_description.txt,3
1861,aid2720_description.txt,3
1862,aid1805_description.txt,3
1863,aid602_description.txt,3
1864,aid2521_description.txt,1
1865,aid1366_description.txt,3
1866,aid2016_description.txt,3
1867,aid674_description.txt,3
1868,aid330_description.txt,4
1869,aid1860_description.txt,1
1870,aid2533_description.txt,3
1871,aid578_description.txt,3
1872,aid744_description.txt,3
1873,aid881_description.txt,3
1874,aid2113_description.txt,3
1875,aid446_description.txt,3
1876,aid505_description.txt,3
1877,aid2122_description.txt,3
1878,aid1762_description.txt,3
1879,aid682_description.txt,3
1880,aid1846_description.txt,3
1881,aid2438_description.txt,0
1882,aid494_description.txt,3
1883,aid1827_description.txt,3
1884,aid1461_description.txt,1
1885,aid1910_description.txt,3
1886,aid1695_description.txt,3
1887,aid1854_description.txt,1
1888,aid380_description.txt,3
1889,aid1296_description.txt,3
1890,aid1439_description.txt,3
1891,aid1692_description.txt,1
1892,aid1502_description.txt,3
1893,aid1725_description.txt,3
1894,aid2033_description.txt,3
1895,aid1752_description.txt,3
1896,aid2803_description.txt,3
1897,aid2197_description.txt,0
1898,aid290_description.txt,4
1899,aid1024_description.txt,3
1900,aid1684_description.txt,1
1901,aid218_description.txt,4
1902,aid1793_description.txt,0
1903,aid2177_description.txt,3
1904,aid1893_description.txt,3
1905,aid2563_description.txt,3
1906,aid1760_description.txt,3
1907,aid1404_description.txt,3
1908,aid632_description.txt,3
1909,aid67_description.txt,5
1910,aid2517_description.txt,3
1911,aid2536_description.txt,3
1912,aid2027_description.txt,3
1913,aid824_description.txt,3
1914,aid1026_description.txt,3
1915,aid889_description.txt,3
1916,aid1073_description.txt,3
1917,aid1124_description.txt,3
1918,aid2104_description.txt,1
1919,aid1409_description.txt,3
1920,aid1901_description.txt,1
1921,aid798_description.txt,3
1922,aid1312_description.txt,3
1923,aid2714_description.txt,3
1924,aid555_description.txt,3
1925,aid1636_description.txt,3
1926,aid1415_description.txt,3
1927,aid815_description.txt,3
1928,aid427_description.txt,2
1929,aid2083_description.txt,3
1930,aid1004_description.txt,3
1931,aid248_description.txt,4
1932,aid708_description.txt,3
1933,aid1150_description.txt,3
1934,aid1261_description.txt,3
1935,aid1479_description.txt,1
1936,aid795_description.txt,3
1937,aid419_description.txt,3
1938,aid1949_description.txt,3
1939,aid2706_description.txt,3
1940,aid1173_description.txt,3
1941,aid1318_description.txt,3
1942,aid390_description.txt,3
1943,aid1045_description.txt,3
1944,aid328_description.txt,4
1945,aid1127_description.txt,3
1946,aid2230_description.txt,3
1947,aid835_description.txt,1
1948,aid2364_description.txt,3
1949,aid13_description.txt,5
1950,aid990_description.txt,3
1951,aid2771_description.txt,3
1952,aid751_description.txt,3
1953,aid2336_description.txt,3
1954,aid2751_description.txt,3
1955,aid499_description.txt,3
1956,aid1379_description.txt,3
1957,aid395_description.txt,3
1958,aid510_description.txt,3
1959,aid1934_description.txt,3
1960,aid1263_description.txt,3
1961,aid2443_description.txt,3
1962,aid841_description.txt,3
1963,aid2461_description.txt,1
1964,aid2021_description.txt,3
1965,aid1198_description.txt,3
1966,aid434_description.txt,2
1967,aid741_description.txt,3
1968,aid2356_description.txt,1
1969,aid719_description.txt,3
1970,aid562_description.txt,3
1971,aid822_description.txt,3
1972,aid740_description.txt,3
1973,aid2195_description.txt,3
